綽	Phonosemantic compound. 糹 represents the meaning and 卓 represents the sound.	[{"char":"糹","type":"meaning","notes":"糹 is a component form of 糸.","pinyin":"mì","definition":"silk; thread"},{"char":"卓","type":"sound","pinyin":"zhuó","definition":"outstanding"}]
绊	Phonosemantic compound. 纟 represents the meaning and 半 represents the sound. Simplified form of 絆.	[{"char":"纟","type":"meaning","notes":"纟 is a component form of 糸.","pinyin":"mì","definition":"silk; thread"},{"char":"半","type":"sound","pinyin":"bàn","definition":"half"}]
絆	Phonosemantic compound. 糹 represents the meaning and 半 represents the sound.	[{"char":"糹","type":"meaning","notes":"糹 is a component form of 糸.","pinyin":"mì","definition":"silk; thread"},{"char":"半","type":"sound","pinyin":"bàn","definition":"half"}]
剃	Phonosemantic compound. 刂 represents the meaning and 弟 represents the sound. Simplified form of 薙.	[{"char":"刂","type":"meaning","notes":"刂 is a component form of 刀.","pinyin":"dāo","definition":"knife"},{"char":"弟","type":"sound","pinyin":"dì; tì","definition":"younger brother"}]
猿	Phonosemantic compound. 犭 represents the meaning and 袁 represents the sound. Simplified form of 猨.	[{"char":"犭","type":"meaning","notes":"犭 is a component form of 犬.","pinyin":"quǎn","definition":"dog"},{"char":"袁","type":"sound","pinyin":"yuán","definition":"long robe"}]
肋	Phonosemantic compound. ⺼ represents the meaning and 力 represents the sound.	[{"char":"⺼","type":"meaning","notes":"⺼ is a component form of 肉.","pinyin":"ròu","definition":"meat; flesh"},{"char":"力","type":"sound","pinyin":"lì","definition":"strength; power"}]
螃	Phonosemantic compound. 虫 represents the meaning and 旁 represents the sound.	[{"char":"虫","type":"meaning","pinyin":"chóng","definition":"bug; insect; worm"},{"char":"旁","type":"sound","pinyin":"páng","definition":"beside; side"}]
蟹	Phonosemantic compound. 虫 represents the meaning and 解 represents the sound. Simplified form of 蠏.	[{"char":"虫","type":"meaning","pinyin":"chóng","definition":"bug; insect; worm"},{"char":"解","type":"sound","pinyin":"jiě; xiè; jiè","definition":"divide; separate; explain"}]
咆	Phonosemantic compound. 口 represents the meaning and 包 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"包","type":"sound","pinyin":"bāo","definition":"cover; wrap; hold"}]
哮	Phonosemantic compound. 口 represents the meaning and 孝 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"孝","type":"sound","pinyin":"xiào","definition":"filial piety; obedience"}]
坊	Phonosemantic compound. 土 represents the meaning and 方 represents the sound.	[{"char":"土","type":"meaning","pinyin":"tǔ","definition":"earth; dirt"},{"char":"方","type":"sound","pinyin":"fāng","definition":"square; direction; side"}]
蝙	Phonosemantic compound. 虫 represents the meaning and 扁 represents the sound.	[{"char":"虫","type":"meaning","pinyin":"chóng","definition":"bug; insect; worm"},{"char":"扁","type":"sound","pinyin":"biǎn; piān","definition":"flat; tablet"}]
蝠	Phonosemantic compound. 虫 represents the meaning and 畐 represents the sound.	[{"char":"虫","type":"meaning","pinyin":"chóng","definition":"bug; insect; worm"},{"char":"畐","type":"sound","pinyin":"fú","definition":"full; filled"}]
沦	Phonosemantic compound. 氵 represents the meaning and 仑 represents the sound. Simplified form of 淪.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"仑","type":"sound","pinyin":"lún","definition":"arrange; sequence"}]
淪	Phonosemantic compound. 氵 represents the meaning and 侖 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"侖","type":"sound","pinyin":"lún","definition":"arrange; sequence"}]
瑜	Phonosemantic compound. 王 represents the meaning and 俞 represents the sound.	[{"char":"王","type":"meaning","pinyin":"wáng; wàng","definition":"king"},{"char":"俞","type":"sound","pinyin":"yú; shù","definition":"surname Yu"}]
懈	Phonosemantic compound. 忄 represents the meaning and 解 represents the sound.	[{"char":"忄","type":"meaning","notes":"忄 is a component form of 心.","pinyin":"xīn","definition":"heart"},{"char":"解","type":"sound","pinyin":"jiě; xiè; jiè","definition":"divide; separate; explain"}]
喀	Phonosemantic compound. 口 represents the meaning and 客 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"客","type":"sound","pinyin":"kè","definition":"guest; customer"}]
缅	Phonosemantic compound. 纟 represents the meaning and 面 represents the sound. Simplified form of 緬.	[{"char":"纟","type":"meaning","notes":"纟 is a component form of 糸.","pinyin":"mì","definition":"silk; thread"},{"char":"面","type":"sound","pinyin":"miàn","definition":"face; side; surface; (simp.) noodles"}]
緬	Phonosemantic compound. 糹 represents the meaning and 面 represents the sound.	[{"char":"糹","type":"meaning","notes":"糹 is a component form of 糸.","pinyin":"mì","definition":"silk; thread"},{"char":"面","type":"sound","pinyin":"miàn","definition":"face; side; surface; (simp.) noodles"}]
癖	Phonosemantic compound. 疒 represents the meaning and 辟 represents the sound.	[{"char":"疒","type":"meaning","pinyin":"nè","definition":"sickness"},{"char":"辟","type":"sound","pinyin":"pì; bì","definition":"ruler; law; punish"}]
颅	Phonosemantic compound. 页 represents the meaning and 卢 represents the sound. Simplified form of 顱.	[{"char":"页","type":"meaning","pinyin":"yè; xié","definition":"leaf; page; (head)"},{"char":"卢","type":"sound","pinyin":"lú","definition":"rice vessel; black"}]
顱	Phonosemantic compound. 頁 represents the meaning and 盧 represents the sound.	[{"char":"頁","type":"meaning","pinyin":"yè; xié","definition":"leaf; page; (head)"},{"char":"盧","type":"sound","pinyin":"lú","definition":"rice vessel; black"}]
疱	Phonosemantic compound. 疒 represents the meaning and 包 represents the sound. Simplified form of 皰.	[{"char":"疒","type":"meaning","pinyin":"nè","definition":"sickness"},{"char":"包","type":"sound","pinyin":"bāo","definition":"cover; wrap; hold"}]
皰	Phonosemantic compound. 皮 represents the meaning and 包 represents the sound.	[{"char":"皮","type":"meaning","pinyin":"pí","definition":"skin; leather"},{"char":"包","type":"sound","pinyin":"bāo","definition":"cover; wrap; hold"}]
崎	Phonosemantic compound. 山 represents the meaning and 奇 represents the sound.	[{"char":"山","type":"meaning","pinyin":"shān","definition":"mountain"},{"char":"奇","type":"sound","pinyin":"qí; jī","definition":"wonderful; strange; surprising; unusual"}]
岖	Phonosemantic compound. 山 represents the meaning and 区 represents the sound. Simplified form of 嶇.	[{"char":"山","type":"meaning","pinyin":"shān","definition":"mountain"},{"char":"区","type":"sound","pinyin":"qū; oū","definition":"area; region"}]
嶇	Phonosemantic compound. 山 represents the meaning and 區 represents the sound.	[{"char":"山","type":"meaning","pinyin":"shān","definition":"mountain"},{"char":"區","type":"sound","pinyin":"qū; oū","definition":"area; region"}]
栓	Phonosemantic compound. 木 represents the meaning and 全 represents the sound.	[{"char":"木","type":"meaning","pinyin":"mù","definition":"wood; tree"},{"char":"全","type":"sound","pinyin":"quán","definition":"complete; whole"}]
埔	Phonosemantic compound. 土 represents the meaning and 甫 represents the sound.	[{"char":"土","type":"meaning","pinyin":"tǔ","definition":"earth; dirt"},{"char":"甫","type":"sound","pinyin":"fǔ","definition":"barely; just now"}]
砦	Phonosemantic compound. 石 represents the meaning and 此 represents the sound.	[{"char":"石","type":"meaning","pinyin":"shí; dàn","definition":"stone; rock"},{"char":"此","type":"sound","pinyin":"cǐ","definition":"this"}]
栖	Phonosemantic compound. 木 represents the meaning and 西 represents the sound. Simplified form of 棲.	[{"char":"木","type":"meaning","pinyin":"mù","definition":"wood; tree"},{"char":"西","type":"sound","pinyin":"xī","definition":"west"}]
棲	Phonosemantic compound. 木 represents the meaning and 妻 represents the sound.	[{"char":"木","type":"meaning","pinyin":"mù","definition":"wood; tree"},{"char":"妻","type":"sound","pinyin":"qī; qì","definition":"wife"}]
苛	Phonosemantic compound. 艹 represents the meaning and 可 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"可","type":"sound","pinyin":"kě; kè","definition":"be willing; allow"}]
嘟	Phonosemantic compound. 口 represents the meaning and 都 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"都","type":"sound","pinyin":"dōu; dū","definition":"all; large city, capital"}]
婶	Phonosemantic compound. 女 represents the meaning and 审 represents the sound. Simplified form of 嬸.	[{"char":"女","type":"meaning","pinyin":"nǚ; rǔ","definition":"woman; female"},{"char":"审","type":"sound","pinyin":"shěn","definition":"examine; investigate"}]
嬸	Phonosemantic compound. 女 represents the meaning and 審 represents the sound.	[{"char":"女","type":"meaning","pinyin":"nǚ; rǔ","definition":"woman; female"},{"char":"審","type":"sound","pinyin":"shěn","definition":"examine; investigate"}]
莓	Phonosemantic compound. 艹 represents the meaning and 每 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"每","type":"sound","pinyin":"měi","definition":"each; every"}]
柠	Phonosemantic compound. 木 represents the meaning and 宁 represents the sound. Simplified form of 檸.	[{"char":"木","type":"meaning","pinyin":"mù","definition":"wood; tree"},{"char":"宁","type":"sound","pinyin":"nìng; níng","definition":"peaceful; prefer"}]
檸	Phonosemantic compound. 木 represents the meaning and 寧 represents the sound.	[{"char":"木","type":"meaning","pinyin":"mù","definition":"wood; tree"},{"char":"寧","type":"sound","pinyin":"nìng; níng","definition":"peaceful; prefer"}]
斐	Phonosemantic compound. 文 represents the meaning and 非 represents the sound.	[{"char":"文","type":"meaning","pinyin":"wén","definition":"writing; language"},{"char":"非","type":"sound","pinyin":"fēi","definition":"not"}]
狙	Phonosemantic compound. 犭 represents the meaning and 且 represents the sound.	[{"char":"犭","type":"meaning","notes":"犭 is a component form of 犬.","pinyin":"quǎn","definition":"dog"},{"char":"且","type":"sound","pinyin":"qiě","definition":"moreover"}]
嬉	Phonosemantic compound. 女 represents the meaning and 喜 represents the sound.	[{"char":"女","type":"meaning","pinyin":"nǚ; rǔ","definition":"woman; female"},{"char":"喜","type":"sound","pinyin":"xǐ","definition":"Depicts merriment from beating on a drum (壴) and singing with the mouth (口)."}]
吱	Phonosemantic compound. 口 represents the meaning and 支 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"支","type":"sound","pinyin":"zhī","definition":"support; raise; sustain"}]
骇	Phonosemantic compound. 马 represents the meaning and 亥 represents the sound. Simplified form of 駭.	[{"char":"马","type":"meaning","pinyin":"mǎ","definition":"horse"},{"char":"亥","type":"sound","pinyin":"hài","definition":"12th earthly branch"}]
駭	Phonosemantic compound. 馬 represents the meaning and 亥 represents the sound.	[{"char":"馬","type":"meaning","pinyin":"mǎ","definition":"horse"},{"char":"亥","type":"sound","pinyin":"hài","definition":"12th earthly branch"}]
渎	Phonosemantic compound. 氵 represents the meaning and 卖 represents the sound. Simplified form of 瀆.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"卖","type":"sound","pinyin":"mài","definition":"sell"}]
瀆	Phonosemantic compound. 氵 represents the meaning and 賣 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"賣","type":"sound","pinyin":"mài","definition":"sell"}]
掺	Phonosemantic compound. 扌 represents the meaning and 参 represents the sound. Simplified form of 摻.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"参","type":"sound","pinyin":"cān; shēn","definition":"Three Stars constellation; join; participate"}]
摻	Phonosemantic compound. 扌 represents the meaning and 參 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"參","type":"sound","pinyin":"cān; shēn; sān","definition":"Three Stars constellation; join; participate"}]
咧	Phonosemantic compound. 口 represents the meaning and 列 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"列","type":"sound","pinyin":"liè","definition":"arrange; line up; series"}]
哗	Phonosemantic compound. 口 represents the meaning and 华 represents the sound. Simplified form of 嘩.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"华","type":"sound","pinyin":"huá; huà; huā","definition":"magnificent; flourishing; China"}]
嘩	Phonosemantic compound. 口 represents the meaning and 華 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"華","type":"sound","pinyin":"huá; huà; huā","definition":"magnificent; flourishing; China"}]
撰	Phonosemantic compound. 扌 represents the meaning and 巽 represents the sound. Simplified form of 譔.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"巽","type":"sound","pinyin":"xùn","definition":"obey"}]
跤	Phonosemantic compound. 足 represents the meaning and 交 represents the sound.	[{"char":"足","type":"meaning","pinyin":"zú; jù","definition":"foot; leg"},{"char":"交","type":"sound","pinyin":"jiāo","definition":"intersect; cross; hand over; make friends"}]
拱	Phonosemantic compound. 扌 represents the meaning and 共 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"共","type":"sound","pinyin":"gòng","definition":"common; share; together"}]
氯	Phonosemantic compound. 气 represents the meaning and 录 represents the sound.	[{"char":"气","type":"meaning","pinyin":"qì","definition":"gas; air; weather"},{"char":"录","type":"sound","pinyin":"lù","definition":"copy; record"}]
岭	Phonosemantic compound. 山 represents the meaning and 令 represents the sound. Simplified form of 嶺.	[{"char":"山","type":"meaning","pinyin":"shān","definition":"mountain"},{"char":"令","type":"sound","pinyin":"lìng; líng; lǐng","definition":"order; command"}]
菩	Phonosemantic compound. 艹 represents the meaning and 咅 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"咅","type":"sound","pinyin":"pǒu","definition":"spit out; poh (spitting onomatopoeia)"}]
靶	Phonosemantic compound. 革 represents the meaning and 巴 represents the sound.	[{"char":"革","type":"meaning","pinyin":"gé","definition":"animal hide; leather"},{"char":"巴","type":"sound","pinyin":"bā","definition":"to cling to"}]
钳	Phonosemantic compound. 钅 represents the meaning and 甘 represents the sound. Simplified form of 鉗.	[{"char":"钅","type":"meaning","notes":"钅 is a component form of 金.","pinyin":"jīn","definition":"metal; gold"},{"char":"甘","type":"sound","pinyin":"gān","definition":"sweet"}]
鉗	Phonosemantic compound. 釒 represents the meaning and 甘 represents the sound.	[{"char":"釒","type":"meaning","notes":"釒 is a component form of 金.","pinyin":"jīn","definition":"metal; gold"},{"char":"甘","type":"sound","pinyin":"gān","definition":"sweet"}]
坤	Phonosemantic compound. 申 represents the meaning and 土 represents the sound. Simplified form of 堃.	[{"char":"申","type":"meaning","pinyin":"shēn","definition":"(lightning); extend; state; explain"},{"char":"土","type":"sound","pinyin":"tǔ","definition":"earth; dirt"}]
苔	Phonosemantic compound. 艹 represents the meaning and 台 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"台","type":"sound","pinyin":"tái","definition":"platform; station; (simp.) table; counter"}]
瀋	Phonosemantic compound. 氵 represents the meaning and 審 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"審","type":"sound","pinyin":"shěn","definition":"examine; investigate"}]
迦	Phonosemantic compound. 辶 represents the meaning and 加 represents the sound.	[{"char":"辶","type":"meaning","notes":"辶 is a component form of 辵.","pinyin":"chuò","definition":"walk; move"},{"char":"加","type":"sound","pinyin":"jiā","definition":"add; plus"}]
蚊	Phonosemantic compound. 虫 represents the meaning and 文 represents the sound. Simplified form of 螡.	[{"char":"虫","type":"meaning","pinyin":"chóng","definition":"bug; insect; worm"},{"char":"文","type":"sound","pinyin":"wén","definition":"writing; language"}]
秽	Phonosemantic compound. 禾 represents the meaning and 岁 represents the sound. Simplified form of 穢.	[{"char":"禾","type":"meaning","pinyin":"hé","definition":"grain"},{"char":"岁","type":"sound","pinyin":"suì","definition":"years (of age)"}]
穢	Phonosemantic compound. 禾 represents the meaning and 歲 represents the sound.	[{"char":"禾","type":"meaning","pinyin":"hé","definition":"grain"},{"char":"歲","type":"sound","pinyin":"suì","definition":"years (of age)"}]
灼	Phonosemantic compound. 火 represents the meaning and 勺 represents the sound.	[{"char":"火","type":"meaning","pinyin":"huǒ","definition":"fire"},{"char":"勺","type":"sound","pinyin":"sháo","definition":"spoon; ladle"}]
婉	Phonosemantic compound. 女 represents the meaning and 宛 represents the sound.	[{"char":"女","type":"meaning","pinyin":"nǚ; rǔ","definition":"woman; female"},{"char":"宛","type":"sound","pinyin":"wǎn","definition":"crooked; winding"}]
陨	Phonosemantic compound. 阝 represents the meaning and 员 represents the sound. Simplified form of 隕.	[{"char":"阝","type":"meaning","notes":"阝 is a component form of 阜.","pinyin":"fù","definition":"mound; abundant"},{"char":"员","type":"sound","pinyin":"yuán","definition":"person; employee; member"}]
隕	Phonosemantic compound. 阝 represents the meaning and 員 represents the sound.	[{"char":"阝","type":"meaning","notes":"阝 is a component form of 阜.","pinyin":"fù","definition":"mound; abundant"},{"char":"員","type":"sound","pinyin":"yuán","definition":"person; employee; member"}]
碱	Phonosemantic compound. 石 represents the meaning and 咸 represents the sound. Simplified form of 鹼.	[{"char":"石","type":"meaning","pinyin":"shí; dàn","definition":"stone; rock"},{"char":"咸","type":"sound","pinyin":"xián","definition":"all; together; (simp.) salty"}]
鹼	Phonosemantic compound. 鹵 represents the meaning and 僉 represents the sound.	[{"char":"鹵","type":"meaning","pinyin":"lǔ","definition":"salt"},{"char":"僉","type":"sound","pinyin":"qiān","definition":"all"}]
藻	Phonosemantic compound. 艹 represents the meaning and 澡 represents the sound.	[{"char":"艹","type":"meaning","notes":"艹 is a component form of 艸.","pinyin":"cǎo","definition":"grass"},{"char":"澡","type":"sound","pinyin":"zǎo","definition":"bath; shower"}]
揪	Phonosemantic compound. 扌 represents the meaning and 秋 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"秋","type":"sound","pinyin":"qiū","definition":"fall; autumn"}]
玑	Phonosemantic compound. 王 represents the meaning and 几 represents the sound. Simplified form of 璣.	[{"char":"王","type":"meaning","pinyin":"wáng; wàng","definition":"king"},{"char":"几","type":"sound","pinyin":"jǐ; jī","definition":"small table; (simp.) how much"}]
璣	Phonosemantic compound. 王 represents the meaning and 幾 represents the sound.	[{"char":"王","type":"meaning","pinyin":"wáng; wàng","definition":"king"},{"char":"幾","type":"sound","pinyin":"jǐ; jī","definition":"how much; how many"}]
叽	Phonosemantic compound. 口 represents the meaning and 几 represents the sound. Simplified form of 嘰.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"几","type":"sound","pinyin":"jǐ; jī","definition":"small table; (simp.) how much"}]
嘰	Phonosemantic compound. 口 represents the meaning and 幾 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"幾","type":"sound","pinyin":"jǐ; jī","definition":"how much; how many"}]
矫	Phonosemantic compound. 矢 represents the meaning and 乔 represents the sound. Simplified form of 矯.	[{"char":"矢","type":"meaning","pinyin":"shǐ","definition":"arrow"},{"char":"乔","type":"sound","pinyin":"qiáo","definition":"tall"}]
矯	Phonosemantic compound. 矢 represents the meaning and 喬 represents the sound.	[{"char":"矢","type":"meaning","pinyin":"shǐ","definition":"arrow"},{"char":"喬","type":"sound","pinyin":"qiáo","definition":"tall"}]
暇	Phonosemantic compound. 日 represents the meaning and 叚 represents the sound.	[{"char":"日","type":"meaning","pinyin":"rì","definition":"sun; day"},{"char":"叚","type":"sound","pinyin":"jiǎ","definition":"borrow"}]
枢	Phonosemantic compound. 木 represents the meaning and 区 represents the sound. Simplified form of 樞.	[{"char":"木","type":"meaning","pinyin":"mù","definition":"wood; tree"},{"char":"区","type":"sound","pinyin":"qū; oū","definition":"area; region"}]
樞	Phonosemantic compound. 木 represents the meaning and 區 represents the sound.	[{"char":"木","type":"meaning","pinyin":"mù","definition":"wood; tree"},{"char":"區","type":"sound","pinyin":"qū; oū","definition":"area; region"}]
呗	Phonosemantic compound. 口 represents the meaning and 贝 represents the sound. Simplified form of 唄.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"贝","type":"sound","pinyin":"bèi","definition":"shell"}]
唄	Phonosemantic compound. 口 represents the meaning and 貝 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"貝","type":"sound","pinyin":"bèi","definition":"shell"}]
拴	Phonosemantic compound. 扌 represents the meaning and 全 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"全","type":"sound","pinyin":"quán","definition":"complete; whole"}]
啰	Phonosemantic compound. 口 represents the meaning and 罗 represents the sound. Simplified form of 囉.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"罗","type":"sound","pinyin":"luó","definition":"collect; gather; catch"}]
囉	Phonosemantic compound. 口 represents the meaning and 羅 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"羅","type":"sound","pinyin":"luó","definition":"collect; gather; catch"}]
怡	Phonosemantic compound. 忄 represents the meaning and 台 represents the sound.	[{"char":"忄","type":"meaning","notes":"忄 is a component form of 心.","pinyin":"xīn","definition":"heart"},{"char":"台","type":"sound","pinyin":"tái","definition":"platform; station; (simp.) table; counter"}]
谕	Phonosemantic compound. 讠 represents the meaning and 俞 represents the sound. Simplified form of 諭.	[{"char":"讠","type":"meaning","notes":"讠 is a component form of 言.","pinyin":"yán","definition":"speech"},{"char":"俞","type":"sound","pinyin":"yú; shù","definition":"surname Yu"}]
諭	Phonosemantic compound. 言 represents the meaning and 俞 represents the sound.	[{"char":"言","type":"meaning","pinyin":"yán","definition":"speech"},{"char":"俞","type":"sound","pinyin":"yú; shù","definition":"surname Yu"}]
竿	Phonosemantic compound. ⺮ represents the meaning and 干 represents the sound.	[{"char":"⺮","type":"meaning","notes":"⺮ is a component form of 竹.","pinyin":"zhú","definition":"bamboo"},{"char":"干","type":"sound","pinyin":"gàn; gān","definition":"shield; concern; (simp.) dry; tree trunk; do"}]
喋	Phonosemantic compound. 口 represents the meaning and 枼 represents the sound. Simplified form of 啑.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"枼","type":"sound","pinyin":"yè","definition":"flat piece of wood"}]
咎	Phonosemantic compound. 口 represents the meaning and 处 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"处","type":"sound","pinyin":"chǔ; chù","definition":"reside; live; place; location"}]
踝	Phonosemantic compound. 足 represents the meaning and 果 represents the sound.	[{"char":"足","type":"meaning","pinyin":"zú; jù","definition":"foot; leg"},{"char":"果","type":"sound","pinyin":"guǒ","definition":"fruit"}]
彬	Phonosemantic compound. 彡 represents the meaning and 林 represents the sound.	[{"char":"彡","type":"meaning","pinyin":"shān","definition":"hair"},{"char":"林","type":"sound","pinyin":"lín","definition":"woods; forest"}]
舵	Phonosemantic compound. 舟 represents the meaning and 它 represents the sound.	[{"char":"舟","type":"meaning","pinyin":"zhōu","definition":"boat"},{"char":"它","type":"sound","pinyin":"tā","definition":"it"}]
痔	Phonosemantic compound. 疒 represents the meaning and 寺 represents the sound.	[{"char":"疒","type":"meaning","pinyin":"nè","definition":"sickness"},{"char":"寺","type":"sound","pinyin":"sì","definition":"temple"}]
疮	Phonosemantic compound. 疒 represents the meaning and 仓 represents the sound. Simplified form of 瘡.	[{"char":"疒","type":"meaning","pinyin":"nè","definition":"sickness"},{"char":"仓","type":"sound","pinyin":"cāng","definition":"granary; barn; storehouse"}]
瘡	Phonosemantic compound. 疒 represents the meaning and 倉 represents the sound.	[{"char":"疒","type":"meaning","pinyin":"nè","definition":"sickness"},{"char":"倉","type":"sound","pinyin":"cāng","definition":"granary; barn; storehouse"}]
拂	Phonosemantic compound. 扌 represents the meaning and 弗 represents the sound.	[{"char":"扌","type":"meaning","notes":"扌 is a component form of 手.","pinyin":"shǒu","definition":"hand"},{"char":"弗","type":"sound","pinyin":"fú","definition":"not"}]
踊	Phonosemantic compound. 足 represents the meaning and 甬 represents the sound. Simplified form of 踴.	[{"char":"足","type":"meaning","pinyin":"zú; jù","definition":"foot; leg"},{"char":"甬","type":"sound","pinyin":"yǒng; tǒng","definition":"path with walls on both sides"}]
裘	Phonosemantic compound. 衣 represents the meaning and 求 represents the sound.	[{"char":"衣","type":"meaning","pinyin":"yī; yì","definition":"clothes"},{"char":"求","type":"sound","pinyin":"qiú","definition":"seek; request; beseech"}]
硝	Phonosemantic compound. 石 represents the meaning and 肖 represents the sound.	[{"char":"石","type":"meaning","pinyin":"shí; dàn","definition":"stone; rock"},{"char":"肖","type":"sound","pinyin":"xiào; xiāo","definition":"resemble; similar"}]
汝	Phonosemantic compound. 氵 represents the meaning and 女 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"女","type":"sound","pinyin":"nǚ; rǔ","definition":"woman; female"}]
淌	Phonosemantic compound. 氵 represents the meaning and 尚 represents the sound.	[{"char":"氵","type":"meaning","notes":"氵 is a component form of 水.","pinyin":"shuǐ","definition":"water"},{"char":"尚","type":"sound","pinyin":"shàng","definition":"value; esteem"}]
咚	Phonosemantic compound. 口 represents the meaning and 冬 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"冬","type":"sound","pinyin":"dōng","definition":"winter"}]
螂	Phonosemantic compound. 虫 represents the meaning and 郎 represents the sound. Simplified form of 蜋.	[{"char":"虫","type":"meaning","pinyin":"chóng","definition":"bug; insect; worm"},{"char":"郎","type":"sound","pinyin":"láng","definition":"husband; youth"}]
俺	Phonosemantic compound. 亻 represents the meaning and 奄 represents the sound.	[{"char":"亻","type":"meaning","notes":"亻 is a component form of 人.","pinyin":"rén","definition":"person"},{"char":"奄","type":"sound","pinyin":"yǎn; yān","definition":"sudden; abrupt; surround; cover"}]
恺	Phonosemantic compound. 忄 represents the meaning and 岂 represents the sound. Simplified form of 愷.	[{"char":"忄","type":"meaning","notes":"忄 is a component form of 心.","pinyin":"xīn","definition":"heart"},{"char":"岂","type":"sound","pinyin":"qǐ; kǎi","definition":"how"}]
愷	Phonosemantic compound. 忄 represents the meaning and 豈 represents the sound.	[{"char":"忄","type":"meaning","notes":"忄 is a component form of 心.","pinyin":"xīn","definition":"heart"},{"char":"豈","type":"sound","pinyin":"qǐ; kǎi","definition":"how"}]
逾	Phonosemantic compound. 辶 represents the meaning and 俞 represents the sound. Simplified form of 踰.	[{"char":"辶","type":"meaning","notes":"辶 is a component form of 辵.","pinyin":"chuò","definition":"walk; move"},{"char":"俞","type":"sound","pinyin":"yú; shù","definition":"surname Yu"}]
呛	Phonosemantic compound. 口 represents the meaning and 仓 represents the sound. Simplified form of 嗆.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"仓","type":"sound","pinyin":"cāng","definition":"granary; barn; storehouse"}]
嗆	Phonosemantic compound. 口 represents the meaning and 倉 represents the sound.	[{"char":"口","type":"meaning","pinyin":"kǒu","definition":"mouth"},{"char":"倉","type":"sound","pinyin":"cāng","definition":"granary; barn; storehouse"}]
娥	Phonosemantic compound. 女 represents the meaning and 我 represents the sound.	[{"char":"女","type":"meaning","pinyin":"nǚ; rǔ","definition":"woman; female"},{"char":"我","type":"sound","pinyin":"wǒ","definition":"I; me"}]
